transcript_id,10-100,10-D,8-100,8-D,9-100,9-D
Prupe.7G004000.1_v2.0.a1,255,160,269,158,198,4
Prupe.7G036400.1_v2.0.a1,113,86,138,85,95,48
Prupe.8G120900.1_v2.0.a1,3,76,45,61,28,73
Prupe.7G016400.1_v2.0.a1,25,19,23,18,13,14
Prupe.8G119400.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G162000.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G175500.2_v2.0.a1,1708,1207,2000,109,101,122
Prupe.5G017300.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G240100.1_v2.0.a1,0,0,0,0,0,0
Prupe.7G128700.1_v2.0.a1,0,14,3,119,0,135
MSTRG.10065.2,0,42,0,23,0,14
Prupe.5G142100.6_v2.0.a1,2,5,6,4,2,0
Prupe.7G172000.1_v2.0.a1,0,0,0,0,2,0
Prupe.7G230900.1_v2.0.a1,3,0,2,2,5,3
Prupe.4G210300.6_v2.0.a1,0,0,0,0,0,0
Prupe.1G428500.1_v2.0.a1,0,0,0,0,0,0
Prupe.6G275100.1_v2.0.a1,28,20,24,15,25,6
Prupe.3G051000.6_v2.0.a1,0,0,0,0,0,0
Prupe.5G228400.1_v2.0.a1,78,3,70,0,46,0
Prupe.2G040800.1_v2.0.a1,644,790,661,875,858,0
Prupe.2G036100.1_v2.0.a1,156,32,207,57,91,8
Prupe.2G153400.1_v2.0.a1,1016,184,629,136,794,102
Prupe.8G174300.1_v2.0.a1,164,36,44,168,158,49
Prupe.4G123500.4_v2.0.a1,51,10,87,12,4,35
Prupe.1G464200.1_v2.0.a1,7,15,15,18,13,11
Prupe.1G431500.1_v2.0.a1,726,243,854,145,193,1022
Prupe.5G135500.9_v2.0.a1,0,0,0,0,0,0
Prupe.6G091300.1_v2.0.a1,17,29,17,13,18,16
Prupe.1G485700.9_v2.0.a1,0,0,0,0,0,0
Prupe.6G131800.5_v2.0.a1,18,0,89,0,0,29
MSTRG.18908.1,16,19,12,29,28,28
MSTRG.17999.1,157,90,99,78,62,103
Prupe.5G240100.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G034800.1_v2.0.a1,60,11,13,6,82,3
Prupe.2G186700.1_v2.0.a1,157,60,272,61,183,39
Prupe.4G119100.2_v2.0.a1,134,125,124,46,139,76
Prupe.1G423000.1_v2.0.a1,3,14,10,13,7,14
Prupe.2G261600.1_v2.0.a1,8,425,4,288,10,320
Prupe.4G247600.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G586700.4_v2.0.a1,1,0,0,2,0,1
Prupe.6G089300.1_v2.0.a1,0,19,0,10,0,16
Prupe.1G541400.3_v2.0.a1,0,0,0,0,0,0
Prupe.1G047200.1_v2.0.a1,23,19,28,17,15,14
Prupe.1G414600.1_v2.0.a1,477,399,586,445,419,294
Prupe.7G267100.13_v2.0.a1,0,0,0,0,0,0
Prupe.3G210900.1_v2.0.a1,10,16,0,2,0,29
Prupe.2G129200.1_v2.0.a1,0,0,0,0,0,0
MSTRG.10895.1,207,120,200,125,160,149
Prupe.1G110200.1_v2.0.a1,1547,1077,1615,986,219,732
MSTRG.10138.8,81,90,27,174,68,22
Prupe.1G552900.3_v2.0.a1,317,0,331,297,317,43
MSTRG.14538.5,52,0,112,43,115,0
Prupe.3G030600.4_v2.0.a1,9,16,7,5,6,10
Prupe.2G222500.3_v2.0.a1,0,0,0,0,0,0
MSTRG.14538.3,65,0,40,0,179,0
Prupe.4G151100.1_v2.0.a1,18,5,14,6,8,4
Prupe.8G218600.1_v2.0.a1,0,0,0,0,0,0
MSTRG.802.1,241,5,173,130,175,612
Prupe.2G221300.2_v2.0.a1,0,0,65,0,91,58
MSTRG.14465.1,12,12,11,33,33,45
Prupe.6G129100.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G265500.1_v2.0.a1,8,5,10,5,6,4
MSTRG.892.2,0,0,3,0,0,0
Prupe.6G166200.2_v2.0.a1,0,0,0,0,0,0
MSTRG.9434.3,31,0,0,0,0,118
Prupe.5G025700.4_v2.0.a1,0,0,0,0,0,0
Prupe.3G122000.1_v2.0.a1,0,0,0,0,0,0
Prupe.6G285100.3_v2.0.a1,0,0,0,0,0,0
Prupe.6G057200.1_v2.0.a1,1917,2028,2118,1965,1452,1235
Prupe.6G115700.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G122300.2_v2.0.a1,95,27,39,69,0,194
MSTRG.7286.8,0,0,0,0,284,0
MSTRG.7286.9,0,1,49,0,23,0
Prupe.3G306800.1_v2.0.a1,0,0,0,0,0,0
Prupe.6G004100.1_v2.0.a1,1193,2174,1184,2145,873,1601
Prupe.1G444000.3_v2.0.a1,3,0,5,7,25,92
Prupe.1G095900.1_v2.0.a1,8,6,17,14,18,3
MSTRG.7286.6,0,0,3,0,0,0
MSTRG.4133.1,0,691,0,741,0,241
Prupe.4G287400.1_v2.0.a1,2,1,2,0,3,0
Prupe.1G337300.1_v2.0.a1,605,989,682,651,427,943
Prupe.3G135700.1_v2.0.a1,1,0,1,0,0,0
Prupe.2G273400.3_v2.0.a1,0,0,0,0,0,0
Prupe.2G294100.1_v2.0.a1,214,212,245,215,184,29
Prupe.4G156300.4_v2.0.a1,3,3,15,5,7,11
Prupe.7G242600.1_v2.0.a1,0,0,0,0,0,3
Prupe.1G498400.1_v2.0.a1,0,0,0,1,1,1
Prupe.8G133000.1_v2.0.a1,0,0,0,0,0,0
Prupe.7G204100.2_v2.0.a1,1091,1187,966,1353,751,720
Prupe.7G147400.1_v2.0.a1,2,0,0,0,0,0
Prupe.6G236200.2_v2.0.a1,344,168,512,278,382,90
MSTRG.8509.3,0,389,0,337,0,97
MSTRG.1221.4,79,0,119,0,0,0
Prupe.1G383800.1_v2.0.a1,0,28,0,71,0,0
MSTRG.19722.3,0,0,0,0,14,4
MSTRG.1221.3,130,1,94,13,197,4
MSTRG.20158.1,36,14,330,30,18,92
Prupe.3G103400.1_v2.0.a1,1,0,1,0,0,1
Prupe.5G170700.1_v2.0.a1,0,8,0,31,0,13
MSTRG.18191.2,234,0,0,0,0,0
MSTRG.18191.3,254,448,201,478,174,239
MSTRG.11646.1,0,0,566,0,0,444
MSTRG.13380.3,1,1,3,23,3,61
Prupe.3G105200.4_v2.0.a1,13,39,9,11,17,0
Prupe.5G002800.1_v2.0.a1,815,917,1065,949,590,956
Prupe.6G280900.3_v2.0.a1,0,0,0,0,0,0
Prupe.7G164200.2_v2.0.a1,26,107,275,19,58,63
Prupe.1G408100.10_v2.0.a1,0,0,0,0,0,0
MSTRG.17806.2,20,0,5,0,7,0
Prupe.2G307200.1_v2.0.a1,207,102,82,211,89,116
MSTRG.11250.2,132,172,155,162,9,6
Prupe.4G128300.5_v2.0.a1,0,0,0,0,0,0
Prupe.3G243600.4_v2.0.a1,0,0,0,0,40,0
MSTRG.8515.3,0,39,0,0,0,0
Prupe.2G167600.2_v2.0.a1,0,0,0,0,0,0
MSTRG.1740.2,2,22,2,18,0,0
Prupe.7G235000.1_v2.0.a1,11,147,0,176,14,75
Prupe.3G038600.4_v2.0.a1,270,712,295,698,174,383
Prupe.5G240500.1_v2.0.a1,0,0,754,1150,62,101
MSTRG.3207.4,251,239,190,281,183,249
Prupe.8G033100.1_v2.0.a1,0,10,0,18,0,16
MSTRG.20031.8,76,224,60,53,318,96
MSTRG.20031.9,88,193,187,219,37,219
MSTRG.20031.7,83,0,25,66,46,0
Prupe.4G211400.4_v2.0.a1,0,0,0,0,81,0
Prupe.7G114500.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G012300.7_v2.0.a1,0,0,0,0,0,0
Prupe.5G076900.1_v2.0.a1,38,11,33,10,24,9
Prupe.1G284100.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G026900.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G170100.2_v2.0.a1,0,10,0,10,6,0
MSTRG.2084.2,28,24,0,0,13,0
Prupe.5G158100.2_v2.0.a1,0,0,0,167,0,0
Prupe.2G179600.2_v2.0.a1,0,0,0,0,0,0
Prupe.3G149500.5_v2.0.a1,10,0,0,0,0,0
Prupe.1G524000.1_v2.0.a1,135,96,173,105,128,62
Prupe.8G103100.1_v2.0.a1,81,0,815,52,535,0
Prupe.5G162200.1_v2.0.a1,491,314,470,295,242,129
Prupe.2G173800.1_v2.0.a1,11,5,12,13,2,11
MSTRG.19053.3,113,7,120,26,58,21
Prupe.6G110900.1_v2.0.a1,172,147,167,138,106,83
Prupe.7G106800.3_v2.0.a1,0,0,0,0,0,0
Prupe.7G233100.4_v2.0.a1,0,0,0,0,0,0
Prupe.6G053100.1_v2.0.a1,0,60,46,68,29,52
Prupe.6G332600.2_v2.0.a1,0,0,0,0,0,0
Prupe.4G033700.1_v2.0.a1,954,1055,941,1076,708,765
Prupe.1G075700.1_v2.0.a1,25,23,30,21,15,15
MSTRG.18929.2,304,103,726,198,213,96
Prupe.1G102100.1_v2.0.a1,198,359,169,354,141,227
Prupe.8G066900.1_v2.0.a1,242,827,284,668,203,546
Prupe.3G177500.1_v2.0.a1,0,9,0,8,0,4
Prupe.5G067000.1_v2.0.a1,93,98,90,149,50,69
Prupe.5G128500.1_v2.0.a1,336,408,270,330,209,462
Prupe.1G369900.8_v2.0.a1,0,0,0,0,0,0
Prupe.7G259100.1_v2.0.a1,0,129,61,26,59,75
Prupe.2G282900.1_v2.0.a1,37,98,30,130,14,72
Prupe.6G281400.3_v2.0.a1,0,0,0,0,0,0
Prupe.2G017500.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G292500.1_v2.0.a1,0,0,0,9,0,0
MSTRG.18518.1,136,0,168,130,136,97
Prupe.8G151900.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G231700.3_v2.0.a1,0,0,0,0,0,0
Prupe.5G087600.6_v2.0.a1,0,0,0,0,0,0
Prupe.8G189000.2_v2.0.a1,33,49,17,33,17,30
Prupe.1G515000.1_v2.0.a1,1297,687,1302,613,962,448
MSTRG.13676.2,508,378,726,531,367,185
Prupe.8G017300.1_v2.0.a1,6,5,9,6,6,5
Prupe.1G176800.1_v2.0.a1,75,66,67,71,35,87
Prupe.8G146200.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G017900.1_v2.0.a1,0,0,0,0,0,0
Prupe.6G208700.1_v2.0.a1,0,0,0,0,0,0
MSTRG.8595.1,1,1314,1,1243,1,987
MSTRG.15440.3,0,0,18,0,0,0
Prupe.7G142500.1_v2.0.a1,172,21,213,18,85,20
Prupe.3G232200.1_v2.0.a1,0,0,0,0,0,0
MSTRG.13410.3,35,23,46,14,29,9
Prupe.1G041100.2_v2.0.a1,0,0,0,0,0,0
Prupe.4G171800.1_v2.0.a1,7,14,26,12,17,12
Prupe.1G076500.4_v2.0.a1,0,0,0,0,0,0
Prupe.5G023800.4_v2.0.a1,33,0,0,0,0,0
Prupe.5G195400.2_v2.0.a1,0,0,0,0,0,0
Prupe.7G143900.2_v2.0.a1,38,35,18,27,8,17
Prupe.5G018500.1_v2.0.a1,18,89,11,99,6,106
Prupe.1G319900.2_v2.0.a1,95,0,0,0,0,0
Prupe.7G189700.3_v2.0.a1,0,0,0,0,0,0
Prupe.6G108200.1_v2.0.a1,3,2,1,1,4,1
Prupe.1G439900.1_v2.0.a1,0,0,0,0,0,0
Prupe.7G260800.2_v2.0.a1,7,0,0,0,0,0
Prupe.6G045100.5_v2.0.a1,0,0,0,0,2,0
Prupe.1G262200.1_v2.0.a1,196,319,157,279,56,214
Prupe.6G292500.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G324900.1_v2.0.a1,149,85,200,112,137,60
Prupe.2G158500.2_v2.0.a1,0,31,0,26,0,0
Prupe.8G143200.1_v2.0.a1,0,0,0,391,443,528
Prupe.6G176600.14_v2.0.a1,0,0,0,0,0,0
Prupe.1G190000.3_v2.0.a1,0,25,0,62,23,0
MSTRG.9502.2,39,31,27,79,56,62
Prupe.4G231100.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G299500.1_v2.0.a1,52,11,11,56,3,37
Prupe.6G246300.1_v2.0.a1,664,8,110,336,12,0
Prupe.7G137400.1_v2.0.a1,13,19,25,26,34,0
MSTRG.1607.3,21,24,41,10,62,40
MSTRG.1607.2,24,8,45,37,12,67
Prupe.2G002800.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G061100.1_v2.0.a1,188,565,167,594,95,554
MSTRG.2791.4,118,3,0,2,2,5
Prupe.8G056500.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G043400.1_v2.0.a1,7,3,6,3,4,0
Prupe.1G554600.8_v2.0.a1,0,0,0,0,0,0
MSTRG.2791.3,156,0,0,0,0,0
Prupe.2G013300.1_v2.0.a1,18,1,21,1,17,0
MSTRG.9525.5,716,115,761,0,537,91
MSTRG.4733.2,11,6,4,7,6,10
MSTRG.4733.3,18,14,10,4,10,19
Prupe.7G223100.2_v2.0.a1,34,67,190,14,3,87
MSTRG.20486.5,58,0,0,0,3,0
Prupe.5G155600.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G369900.1_v2.0.a1,14,0,41,0,1,0
Prupe.7G204900.2_v2.0.a1,0,0,0,0,0,0
Prupe.3G232800.3_v2.0.a1,0,61,55,0,51,42
Prupe.1G225000.2_v2.0.a1,0,0,4,0,0,0
Prupe.2G227600.1_v2.0.a1,0,0,0,108,0,0
Prupe.2G309600.3_v2.0.a1,116,0,0,0,140,0
Prupe.1G464100.1_v2.0.a1,1,1,3,1,2,1
Prupe.1G188800.3_v2.0.a1,66,63,51,51,41,247
Prupe.7G078100.4_v2.0.a1,0,0,1,0,1,1
Prupe.6G119400.1_v2.0.a1,0,6,0,4,2,11
MSTRG.4059.4,280,405,455,261,262,285
Prupe.6G200500.1_v2.0.a1,5,10,8,8,6,7
Prupe.8G123100.3_v2.0.a1,0,0,0,0,0,0
Prupe.2G049500.8_v2.0.a1,0,0,0,0,0,0
Prupe.2G164300.1_v2.0.a1,172,60,22,62,98,0
Prupe.1G182900.9_v2.0.a1,0,0,0,0,0,0
Prupe.7G223200.1_v2.0.a1,0,0,0,0,0,0
MSTRG.4290.1,532,0,922,27,586,0
Prupe.2G000400.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G168200.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G261100.1_v2.0.a1,66,372,48,384,50,579
MSTRG.16128.4,8,14,8,16,0,0
MSTRG.20332.2,13,5,19,5,17,0
Prupe.1G322400.1_v2.0.a1,289,64,464,168,367,67
MSTRG.16128.3,43,76,41,60,29,33
Prupe.7G015900.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G095700.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G499100.1_v2.0.a1,478,143,401,88,399,30
MSTRG.12590.1,107,123,100,114,73,99
Prupe.6G042200.1_v2.0.a1,23,14,22,12,17,9
Prupe.4G138500.1_v2.0.a1,5,0,9,3,3,0
Prupe.6G259600.1_v2.0.a1,3,3,5,5,3,4
Prupe.8G054900.1_v2.0.a1,45,28,19,39,29,29
Prupe.8G167500.1_v2.0.a1,0,0,0,0,1,0
Prupe.4G163400.2_v2.0.a1,4,2,0,5,5,2
MSTRG.4723.3,66,34,54,24,87,25
MSTRG.4723.2,6,0,0,8,0,0
Prupe.3G224000.1_v2.0.a1,70,65,82,93,66,90
Prupe.1G156000.1_v2.0.a1,181,117,157,99,184,59
Prupe.1G343800.2_v2.0.a1,0,0,0,98,0,0
Prupe.2G313100.1_v2.0.a1,207,227,125,225,118,204
Prupe.5G178500.3_v2.0.a1,0,0,0,0,0,0
Prupe.1G144700.1_v2.0.a1,43,28,61,34,39,15
Prupe.6G139900.1_v2.0.a1,0,0,258,61,0,54
Prupe.2G021900.1_v2.0.a1,1,0,10,16,30,0
Prupe.1G025100.2_v2.0.a1,625,292,740,356,508,25
MSTRG.18835.4,340,230,159,192,188,342
Prupe.3G316000.15_v2.0.a1,8,0,8,0,0,12
Prupe.3G211100.3_v2.0.a1,0,0,0,0,0,0
Prupe.4G141400.2_v2.0.a1,0,6,0,0,0,0
Prupe.5G136300.1_v2.0.a1,594,610,562,531,342,282
Prupe.7G245100.2_v2.0.a1,1,1,0,0,1,0
Prupe.7G191200.1_v2.0.a1,118,82,118,71,74,60
Prupe.8G178600.3_v2.0.a1,0,0,0,0,0,0
MSTRG.18077.2,18,14,36,10,10,27
Prupe.3G300400.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G079200.1_v2.0.a1,215,131,271,116,181,69
Prupe.3G067600.1_v2.0.a1,248,300,173,494,0,0
Prupe.6G131300.1_v2.0.a1,1,2,5,4,2,2
Prupe.2G176300.1_v2.0.a1,614,227,517,234,512,143
Prupe.5G129700.1_v2.0.a1,60,162,64,67,57,96
MSTRG.13763.2,2,0,3,4,5,58
Prupe.7G052600.3_v2.0.a1,121,29,229,52,147,0
Prupe.6G103700.7_v2.0.a1,0,0,0,0,0,0
Prupe.4G287700.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G250700.1_v2.0.a1,1,4,2,3,3,3
Prupe.1G378500.1_v2.0.a1,332,653,262,585,288,300
Prupe.3G073400.1_v2.0.a1,565,313,646,265,437,242
MSTRG.18144.1,253,0,0,0,87,30
Prupe.5G225400.3_v2.0.a1,0,0,0,0,0,31
Prupe.8G183500.3_v2.0.a1,0,0,0,137,0,0
MSTRG.5554.2,26,0,80,13,38,21
Prupe.8G008800.1_v2.0.a1,10,27,8,29,6,15
Prupe.4G229300.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G051600.1_v2.0.a1,41,60,39,43,27,45
MSTRG.17654.1,44,1080,0,0,34,1384
MSTRG.10663.1,228,218,226,239,147,118
Prupe.7G031000.1_v2.0.a1,32,11,22,8,18,11
Prupe.8G222000.1_v2.0.a1,6,5,5,5,3,2
Prupe.5G103200.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G262800.2_v2.0.a1,0,0,0,0,0,0
MSTRG.12631.2,13,21,0,24,0,0
Prupe.3G051100.4_v2.0.a1,0,0,0,64,0,20
Prupe.2G004200.3_v2.0.a1,3,9,6,0,16,29
Prupe.6G241800.3_v2.0.a1,11,5,13,13,15,2
MSTRG.17654.2,6,598,0,891,0,0
Prupe.2G126800.1_v2.0.a1,6,6,6,4,3,4
Prupe.8G002600.1_v2.0.a1,374,117,464,142,290,0
Prupe.1G349100.2_v2.0.a1,595,1219,757,1313,564,1330
Prupe.7G270800.2_v2.0.a1,0,0,0,0,0,0
Prupe.8G075800.1_v2.0.a1,3,529,760,488,484,401
Prupe.3G024800.5_v2.0.a1,66,41,35,45,31,0
Prupe.7G047600.2_v2.0.a1,56,0,0,0,0,74
Prupe.6G261300.1_v2.0.a1,11,0,0,0,5,11
MSTRG.646.2,0,0,32,0,0,0
Prupe.5G221100.1_v2.0.a1,0,6,9,0,5,3
Prupe.2G007300.4_v2.0.a1,72,21,38,0,35,0
Prupe.2G197600.3_v2.0.a1,69,48,0,58,52,116
Prupe.6G122200.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G461300.1_v2.0.a1,90,205,121,155,84,149
Prupe.1G099600.2_v2.0.a1,0,0,0,0,0,0
Prupe.8G271800.1_v2.0.a1,0,11,0,0,0,0
Prupe.2G320900.5_v2.0.a1,0,0,0,0,0,0
Prupe.2G031500.4_v2.0.a1,0,0,0,0,0,0
Prupe.4G095700.2_v2.0.a1,322,135,326,188,196,0
Prupe.8G015800.1_v2.0.a1,0,0,0,0,0,0
MSTRG.6374.5,266,415,145,464,343,68
Prupe.1G583200.8_v2.0.a1,0,0,32,12,16,0
Prupe.3G093600.1_v2.0.a1,22,94,17,109,10,86
Prupe.7G027100.6_v2.0.a1,0,0,0,0,53,0
Prupe.1G431600.3_v2.0.a1,0,0,4,0,11,0
Prupe.6G120900.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G033600.1_v2.0.a1,128,13,108,88,87,86
Prupe.1G585100.1_v2.0.a1,10,29,9,24,8,47
Prupe.5G021900.1_v2.0.a1,16,13,43,16,30,24
Prupe.3G139300.2_v2.0.a1,43,0,31,0,0,0
Prupe.1G101500.2_v2.0.a1,0,0,0,0,0,0
Prupe.7G249100.2_v2.0.a1,228,0,0,201,0,98
Prupe.1G091700.1_v2.0.a1,284,397,412,254,206,260
Prupe.6G096500.2_v2.0.a1,0,0,0,0,0,0
MSTRG.3762.2,19,0,0,0,30,0
Prupe.7G069600.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G244500.1_v2.0.a1,2,0,3,0,0,0
Prupe.4G246500.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G017300.1_v2.0.a1,459,567,564,499,390,348
MSTRG.9178.1,165,46,182,47,143,70
MSTRG.9178.3,0,0,7,0,33,0
Prupe.7G256900.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G159800.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G113400.2_v2.0.a1,7,8,0,0,0,0
Prupe.1G028900.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G178100.1_v2.0.a1,58,97,47,113,111,77
Prupe.1G059400.1_v2.0.a1,0,0,0,0,0,0
MSTRG.18241.5,58,54,0,0,61,0
Prupe.3G261000.1_v2.0.a1,6,5,11,3,5,4
Prupe.2G281900.2_v2.0.a1,0,0,0,0,0,0
MSTRG.4614.1,399,575,723,528,416,0
Prupe.2G268300.1_v2.0.a1,0,9,0,0,0,0
Prupe.1G535300.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G101300.29_v2.0.a1,27,0,0,0,0,0
Prupe.1G301800.1_v2.0.a1,36,147,33,131,36,158
Prupe.6G028000.1_v2.0.a1,11,32,11,24,23,19
Prupe.6G208600.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G103600.1_v2.0.a1,3,0,0,0,0,1
Prupe.1G268600.1_v2.0.a1,5,5,6,3,5,4
Prupe.6G193900.1_v2.0.a1,15,31,13,32,15,28
Prupe.1G255900.1_v2.0.a1,0,4,0,0,0,2
Prupe.2G145300.3_v2.0.a1,87,0,0,0,0,0
MSTRG.6924.2,148,602,178,624,118,554
Prupe.1G250900.2_v2.0.a1,0,0,0,0,0,0
Prupe.5G244300.1_v2.0.a1,0,0,0,0,0,0
MSTRG.16621.2,0,266,0,409,0,172
MSTRG.163.2,70,0,82,29,66,56
Prupe.5G066700.1_v2.0.a1,0,213,0,249,0,115
Prupe.6G170300.3_v2.0.a1,0,0,0,0,0,0
Prupe.1G238300.4_v2.0.a1,0,0,0,0,0,0
Prupe.1G089600.4_v2.0.a1,0,0,0,0,0,0
Prupe.2G232500.7_v2.0.a1,3,0,3,3,2,4
Prupe.4G282900.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G232300.2_v2.0.a1,23,7,5,2,17,7
Prupe.7G231200.1_v2.0.a1,38,93,48,62,25,71
Prupe.1G104400.5_v2.0.a1,0,0,0,0,0,0
Prupe.7G086200.1_v2.0.a1,20,31,20,29,22,15
MSTRG.4310.4,58,69,65,87,71,51
MSTRG.11461.1,0,18,0,24,0,7
Prupe.7G074700.1_v2.0.a1,41,0,9,2,24,39
Prupe.4G078800.2_v2.0.a1,0,6,25,17,32,4
Prupe.7G143900.1_v2.0.a1,0,0,0,0,0,0
MSTRG.7216.2,218,501,399,537,168,49
MSTRG.13383.6,0,33,0,0,0,0
MSTRG.15017.4,23,0,43,0,6,4
Prupe.1G541400.1_v2.0.a1,516,456,553,472,413,483
Prupe.8G175900.1_v2.0.a1,3,3,3,4,4,1
Prupe.1G031100.2_v2.0.a1,453,268,409,195,299,189
Prupe.3G314500.2_v2.0.a1,0,101,0,51,0,8
Prupe.3G179200.3_v2.0.a1,855,605,787,756,457,565
Prupe.8G112600.2_v2.0.a1,1,14,20,1,11,15
Prupe.1G292200.1_v2.0.a1,0,0,0,0,0,0
Prupe.4G075100.1_v2.0.a1,313,136,273,123,170,150
Prupe.4G040600.1_v2.0.a1,803,320,2257,507,1887,2
Prupe.1G252900.3_v2.0.a1,5,4,72,225,272,115
Prupe.1G313700.2_v2.0.a1,636,171,1248,196,711,126
MSTRG.10841.2,57,171,178,47,20,4
MSTRG.10841.3,79,88,67,82,43,53
MSTRG.15027.2,0,338,0,0,0,0
Prupe.1G311800.2_v2.0.a1,0,0,0,0,0,0
MSTRG.18940.5,149,20,31,15,60,2
MSTRG.18940.6,54,57,42,3,63,26
Prupe.5G106600.1_v2.0.a1,48,64,0,36,99,53
MSTRG.85.4,0,0,0,21,0,21
Prupe.1G287300.6_v2.0.a1,22,0,0,0,0,0
Prupe.6G208400.1_v2.0.a1,8,3,0,3,0,0
Prupe.4G270400.3_v2.0.a1,3,10,1,14,3,0
Prupe.5G100500.3_v2.0.a1,0,0,0,0,0,215
Prupe.2G014700.2_v2.0.a1,92,165,101,89,152,113
MSTRG.11347.2,223,0,323,0,30,0
Prupe.5G111600.2_v2.0.a1,71,2,0,50,46,22
Prupe.1G022500.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G042000.1_v2.0.a1,200,3112,138,3287,101,2487
Prupe.4G283100.2_v2.0.a1,23,30,175,21,26,236
Prupe.5G049800.1_v2.0.a1,0,290,0,275,0,178
Prupe.1G208600.1_v2.0.a1,10,3,0,7,8,16
Prupe.3G029900.2_v2.0.a1,0,0,0,0,0,0
MSTRG.9911.2,0,0,0,0,2,108
Prupe.4G066600.1_v2.0.a1,0,8,0,11,0,0
Prupe.4G123900.5_v2.0.a1,0,0,0,0,0,0
Prupe.4G213700.2_v2.0.a1,5,65,22,12,15,5
Prupe.7G057700.1_v2.0.a1,0,0,0,0,0,0
Prupe.4G243400.2_v2.0.a1,503,145,251,251,328,11
Prupe.1G440700.3_v2.0.a1,0,0,0,0,0,0
Prupe.8G251700.3_v2.0.a1,0,0,0,0,0,40
Prupe.1G295800.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G061300.2_v2.0.a1,110,0,0,0,0,0
MSTRG.12236.3,97,110,130,65,40,15
Prupe.6G079200.5_v2.0.a1,0,0,0,0,0,0
MSTRG.12236.4,14,0,0,40,30,0
Prupe.6G317700.2_v2.0.a1,0,0,0,0,0,0
Prupe.4G278800.4_v2.0.a1,0,0,0,0,0,0
Prupe.4G129300.1_v2.0.a1,3,10,0,14,0,16
MSTRG.984.3,19,7,5,10,6,3
Prupe.3G253900.1_v2.0.a1,0,2,1,1,1,1
Prupe.1G534300.1_v2.0.a1,523,289,507,307,391,194
Prupe.8G220600.2_v2.0.a1,37,89,244,71,157,23
MSTRG.984.4,0,54,0,5,2,0
Prupe.3G302900.1_v2.0.a1,230,27,234,31,122,27
Prupe.2G069300.3_v2.0.a1,0,0,0,0,0,0
MSTRG.6449.2,18,5,11,12,19,11
Prupe.8G051500.2_v2.0.a1,8,0,0,0,0,0
Prupe.3G104500.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G502800.1_v2.0.a1,86,2584,60,2218,0,813
Prupe.1G148800.1_v2.0.a1,401,529,464,475,361,203
Prupe.1G570400.1_v2.0.a1,44,42,35,36,32,33
Prupe.1G315700.4_v2.0.a1,163,0,15,11,9,109
Prupe.5G110600.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G179800.1_v2.0.a1,1,0,0,1,0,0
Prupe.1G425400.1_v2.0.a1,1082,1904,906,2088,731,1504
Prupe.2G011000.3_v2.0.a1,0,0,0,0,0,0
Prupe.6G162000.1_v2.0.a1,659,5069,542,4148,442,3060
Prupe.2G244500.1_v2.0.a1,288,38,443,102,522,67
Prupe.8G251800.1_v2.0.a1,0,0,0,0,0,0
Prupe.4G242200.1_v2.0.a1,255,77,281,99,232,120
Prupe.2G064400.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G366300.1_v2.0.a1,42,75,33,64,17,32
Prupe.2G241500.5_v2.0.a1,0,0,0,33,0,0
