transcript_id,D7-1,D7-2,D7-3,T3-1,T3-2,T3-3
Prupe.6G101500.1_v2.0.a1,418,218,277,313,335,159
Prupe.5G234700.3_v2.0.a1,26,10,104,68,124,3
Prupe.2G058900.5_v2.0.a1,24,0,0,47,39,0
Prupe.6G097700.2_v2.0.a1,95,29,39,187,27,321
Prupe.8G014400.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G098400.1_v2.0.a1,0,0,0,0,1,0
Prupe.3G153200.1_v2.0.a1,46,20,24,4,7,0
MSTRG.11065.1,73,32,24,111,316,161
MSTRG.11065.3,0,0,0,127,0,0
Prupe.4G051800.12_v2.0.a1,249,106,109,97,11,259
Prupe.5G200400.2_v2.0.a1,315,175,200,189,215,74
Prupe.6G113900.1_v2.0.a1,188,114,112,592,596,279
Prupe.1G002100.2_v2.0.a1,0,30,0,0,3,0
Prupe.6G250200.3_v2.0.a1,144,83,79,137,108,46
Prupe.3G248300.1_v2.0.a1,1009,469,601,2563,3074,1259
MSTRG.13039.5,0,0,1,1,1,8
Prupe.1G100200.1_v2.0.a1,0,0,0,1,2,5
Prupe.1G030800.8_v2.0.a1,20,73,73,0,53,0
Prupe.4G167400.2_v2.0.a1,236,0,0,153,0,24
Prupe.5G118300.1_v2.0.a1,0,0,0,0,0,0
Prupe.7G180900.3_v2.0.a1,0,0,0,23,0,1
Prupe.6G349400.1_v2.0.a1,3071,1916,2023,5576,6457,3146
Prupe.3G090100.1_v2.0.a1,113,56,61,176,247,122
Prupe.7G073100.1_v2.0.a1,0,0,0,0,7,0
MSTRG.5278.2,0,5,5,47,46,30
Prupe.1G097200.1_v2.0.a1,0,0,0,65,0,0
MSTRG.3830.1,35,103,25,265,423,121
Prupe.3G049600.1_v2.0.a1,2075,1334,1525,2064,2579,1151
Prupe.2G166200.1_v2.0.a1,0,0,0,0,0,0
MSTRG.16406.4,0,108,0,0,0,0
Prupe.3G015500.4_v2.0.a1,0,0,2,0,13,18
Prupe.5G103700.1_v2.0.a1,887,628,638,42,44,875
MSTRG.9252.1,0,60,0,37,27,0
Prupe.4G234600.8_v2.0.a1,0,18,0,0,0,0
Prupe.1G405600.2_v2.0.a1,116,104,73,8,14,0
Prupe.8G195100.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G059400.1_v2.0.a1,4434,2788,3395,4784,5415,2560
MSTRG.8132.3,54,0,0,0,7,0
Prupe.7G191700.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G203400.3_v2.0.a1,0,0,0,0,0,0
Prupe.5G243500.1_v2.0.a1,118,83,93,351,401,165
Prupe.3G109900.1_v2.0.a1,9,7,9,11,18,1
Prupe.7G030800.2_v2.0.a1,0,0,0,0,0,0
MSTRG.7544.6,9,6,28,74,28,10
MSTRG.7544.4,14,7,36,33,44,14
MSTRG.7544.3,104,75,38,181,60,33
MSTRG.7544.2,260,201,187,306,229,91
Prupe.5G114000.1_v2.0.a1,10213,5951,6906,12324,14541,6459
Prupe.5G047900.1_v2.0.a1,56,12,39,0,0,0
MSTRG.5797.1,19,20,12,392,477,112
Prupe.6G248800.2_v2.0.a1,90,0,15,0,26,44
MSTRG.5156.1,0,0,0,152,279,137
MSTRG.5797.4,0,0,0,75,109,163
Prupe.3G314300.1_v2.0.a1,1,4,11,24,11,10
Prupe.4G062800.1_v2.0.a1,0,3,0,3,2,4
Prupe.2G100800.1_v2.0.a1,228,136,136,56,57,23
Prupe.8G064600.1_v2.0.a1,16,4,5,0,0,0
Prupe.1G379100.2_v2.0.a1,48,32,31,25,22,17
Prupe.1G081800.2_v2.0.a1,5,0,14,0,2,9
Prupe.3G085400.1_v2.0.a1,309,204,196,418,412,182
Prupe.1G033400.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G476400.1_v2.0.a1,3,0,0,0,0,0
Prupe.1G385300.1_v2.0.a1,23,16,16,33,32,15
Prupe.8G249900.1_v2.0.a1,214,156,167,415,557,228
MSTRG.6115.11,92,0,0,249,366,163
Prupe.1G301400.1_v2.0.a1,275,191,167,198,305,128
MSTRG.6115.13,168,0,0,356,141,0
Prupe.3G079900.1_v2.0.a1,667,450,471,810,955,459
Prupe.8G236600.1_v2.0.a1,503,364,350,2382,2844,1185
Prupe.7G024100.1_v2.0.a1,19961,12595,12837,21925,27402,12138
Prupe.4G046200.1_v2.0.a1,4,6,6,3,5,0
MSTRG.9409.4,0,0,0,17,0,0
Prupe.3G168500.8_v2.0.a1,153,133,132,54,178,0
Prupe.4G067900.3_v2.0.a1,20,0,15,0,0,0
Prupe.5G187500.1_v2.0.a1,153,108,110,322,380,143
Prupe.2G246000.1_v2.0.a1,1084,662,653,1879,2235,1100
Prupe.8G015600.1_v2.0.a1,19,90,56,105,27,14
Prupe.2G047000.1_v2.0.a1,0,0,0,3,0,0
Prupe.3G224300.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G028700.2_v2.0.a1,426,285,371,702,1059,463
Prupe.8G196400.1_v2.0.a1,253,176,141,119,137,68
Prupe.2G170700.3_v2.0.a1,0,0,272,0,0,0
Prupe.2G108000.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G167500.2_v2.0.a1,0,0,0,0,5,0
Prupe.4G241800.1_v2.0.a1,21,19,20,63,42,26
Prupe.3G003000.2_v2.0.a1,22,0,0,0,0,0
Prupe.6G192400.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G091800.2_v2.0.a1,0,0,0,0,0,0
Prupe.3G071300.1_v2.0.a1,7647,4774,5261,20820,24252,10979
Prupe.6G306900.1_v2.0.a1,717,482,526,2085,2474,1026
Prupe.4G057700.2_v2.0.a1,0,0,0,70,0,0
Prupe.2G053600.2_v2.0.a1,0,0,0,0,0,0
MSTRG.17604.3,15,0,3,14,41,19
Prupe.7G246100.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G062200.1_v2.0.a1,20,0,29,21,0,8
Prupe.6G094700.1_v2.0.a1,377,262,223,848,1014,457
Prupe.6G129000.3_v2.0.a1,0,0,0,0,0,37
Prupe.3G178000.1_v2.0.a1,9,6,0,31,27,11
Prupe.6G321300.13_v2.0.a1,5,12,5,24,60,15
Prupe.6G257400.1_v2.0.a1,2091,1387,1174,798,1284,652
Prupe.1G585400.1_v2.0.a1,163,108,93,0,0,6
Prupe.1G284300.1_v2.0.a1,9952,6502,6550,8894,11007,4755
MSTRG.16042.1,108,69,201,397,535,252
Prupe.1G364900.2_v2.0.a1,0,19,0,51,161,24
Prupe.8G072700.4_v2.0.a1,69,0,39,143,117,92
MSTRG.1203.3,8,0,0,104,137,30
MSTRG.6251.2,49,29,39,79,215,21
Prupe.4G212800.3_v2.0.a1,0,0,0,0,0,0
MSTRG.18151.4,0,0,0,112,0,64
Prupe.8G254100.3_v2.0.a1,10,4,2,12,16,6
Prupe.4G157900.3_v2.0.a1,0,0,0,0,0,0
Prupe.7G214300.2_v2.0.a1,17,41,24,0,0,0
Prupe.1G457200.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G239300.1_v2.0.a1,0,0,4,8,18,8
MSTRG.7111.5,0,74,0,0,0,119
Prupe.1G233900.1_v2.0.a1,937,509,445,1033,1425,685
Prupe.1G510200.2_v2.0.a1,234,279,214,289,353,177
Prupe.6G276100.1_v2.0.a1,324,207,228,449,541,222
MSTRG.19723.1,0,0,0,206,43,117
MSTRG.19723.7,116,43,153,38,93,42
MSTRG.19723.8,0,99,94,45,0,0
Prupe.8G111000.1_v2.0.a1,39,30,23,580,686,249
Prupe.1G197800.6_v2.0.a1,6,0,0,84,16,5
Prupe.2G243600.1_v2.0.a1,507,277,342,469,534,240
Prupe.5G011000.2_v2.0.a1,29,7,42,47,79,0
Prupe.1G325300.1_v2.0.a1,2,2,3,4,9,4
MSTRG.20065.1,12,12,0,22,50,3
Prupe.8G213000.1_v2.0.a1,9,2,5,3,0,0
MSTRG.20065.3,0,0,0,0,0,5
Prupe.2G167900.1_v2.0.a1,937,542,586,1334,1597,709
Prupe.2G044800.1_v2.0.a1,21,9,15,5,6,0
MSTRG.12863.2,0,0,43,137,86,0
Prupe.1G126800.1_v2.0.a1,791,509,572,1541,1932,863
Prupe.1G007500.1_v2.0.a1,5,7,0,0,0,0
Prupe.2G029800.1_v2.0.a1,99,64,9,27,90,22
Prupe.2G231600.3_v2.0.a1,96,33,50,220,308,123
Prupe.3G161700.1_v2.0.a1,55,76,66,46,714,41
Prupe.1G527400.1_v2.0.a1,145,177,81,308,406,188
Prupe.1G107000.3_v2.0.a1,4,5,7,23,6,3
Prupe.3G248900.3_v2.0.a1,0,0,4,0,0,0
Prupe.3G060900.1_v2.0.a1,987,562,547,313,424,195
Prupe.4G053100.1_v2.0.a1,4267,2626,2724,8508,9796,4066
Prupe.6G172200.3_v2.0.a1,0,0,0,0,62,115
MSTRG.6766.2,0,0,0,415,315,235
Prupe.4G026600.1_v2.0.a1,60,44,64,68,105,46
MSTRG.11099.4,388,0,0,0,0,1
Prupe.1G271100.13_v2.0.a1,172,14,76,354,622,187
MSTRG.11099.3,0,0,139,64,153,87
Prupe.1G337800.2_v2.0.a1,4,0,4,0,0,0
Prupe.2G159500.1_v2.0.a1,51,53,28,46,45,66
Prupe.6G090600.1_v2.0.a1,19,9,0,0,62,38
Prupe.1G564100.10_v2.0.a1,0,0,0,0,17,0
Prupe.3G245000.2_v2.0.a1,40,80,49,47,68,10
Prupe.2G044100.4_v2.0.a1,0,0,0,0,0,0
Prupe.7G236600.3_v2.0.a1,14,3,0,0,27,0
Prupe.2G010600.1_v2.0.a1,781,490,458,1118,1250,467
Prupe.1G048500.2_v2.0.a1,0,0,0,34,51,0
Prupe.I004700.1_v2.0.a1,0,5,0,2112,2632,1094
Prupe.8G147300.1_v2.0.a1,1166,842,784,1620,1874,903
MSTRG.4072.1,11,79,0,0,17,10
Prupe.4G267900.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G011700.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G163200.3_v2.0.a1,60,20,46,81,103,95
Prupe.1G466700.3_v2.0.a1,198,195,177,538,499,156
Prupe.8G079500.1_v2.0.a1,6,7,0,2,0,0
Prupe.1G456300.1_v2.0.a1,1187,798,771,9823,11776,4941
Prupe.6G233800.1_v2.0.a1,4,0,0,22,11,9
Prupe.1G546300.1_v2.0.a1,11,14,13,16,32,13
Prupe.8G233900.4_v2.0.a1,0,0,0,0,17,0
Prupe.6G196300.1_v2.0.a1,632,437,411,697,971,401
Prupe.6G090900.1_v2.0.a1,0,0,0,10,27,13
MSTRG.2773.1,47,0,80,652,161,354
MSTRG.2773.2,0,0,0,0,203,0
MSTRG.2773.3,0,38,0,7,651,6
Prupe.8G246600.2_v2.0.a1,0,0,0,0,0,0
Prupe.4G069700.4_v2.0.a1,0,32,0,0,0,0
Prupe.7G238700.8_v2.0.a1,0,0,0,76,89,74
Prupe.1G289200.2_v2.0.a1,1402,972,899,1219,1327,598
Prupe.1G468000.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G556400.1_v2.0.a1,1,1,1,1,4,0
Prupe.3G289500.1_v2.0.a1,176,112,90,223,338,171
Prupe.7G012900.9_v2.0.a1,4,0,0,0,0,1
Prupe.8G165500.1_v2.0.a1,1171,848,740,2690,3064,1373
Prupe.2G048900.2_v2.0.a1,0,0,0,2,1,0
Prupe.1G137600.2_v2.0.a1,26,0,0,71,30,11
Prupe.1G251900.1_v2.0.a1,989,623,675,514,578,230
Prupe.2G288900.1_v2.0.a1,1174,628,691,1592,1691,759
Prupe.2G162000.1_v2.0.a1,6,0,6,0,0,0
Prupe.2G222500.1_v2.0.a1,37,18,3,0,0,0
MSTRG.4871.6,121,40,36,11,52,198
MSTRG.4871.5,145,163,124,167,314,5
Prupe.2G002400.1_v2.0.a1,1199,679,713,1737,1998,886
MSTRG.4871.3,0,0,0,98,0,0
Prupe.1G384700.2_v2.0.a1,22,12,0,66,127,11
MSTRG.4871.1,402,299,315,480,728,319
Prupe.4G266900.1_v2.0.a1,31,7,11,195,224,90
Prupe.1G466900.1_v2.0.a1,159,105,111,233,322,136
Prupe.1G336600.1_v2.0.a1,1567,889,978,2937,3286,1492
Prupe.1G351400.1_v2.0.a1,144,81,86,188,297,151
MSTRG.18269.17,0,0,94,0,0,0
Prupe.2G076900.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G220700.1_v2.0.a1,2629,1884,2005,2574,3293,1456
MSTRG.217.4,175,2,0,2,0,0
Prupe.3G202800.1_v2.0.a1,612,246,186,438,1082,419
Prupe.4G016100.3_v2.0.a1,0,0,0,0,0,0
Prupe.8G267500.1_v2.0.a1,0,0,0,51,34,0
Prupe.7G129700.2_v2.0.a1,6,8,0,14,3,0
Prupe.2G317500.3_v2.0.a1,0,0,0,130,159,0
Prupe.2G164100.1_v2.0.a1,17,199,30,16,0,0
Prupe.1G251400.2_v2.0.a1,661,437,479,1542,1585,790
Prupe.7G145300.1_v2.0.a1,124,48,75,123,125,32
Prupe.6G143200.6_v2.0.a1,0,0,0,0,0,0
MSTRG.17416.2,2,0,113,11,5,5
Prupe.4G041000.1_v2.0.a1,1088,684,795,1013,1309,401
Prupe.6G276400.1_v2.0.a1,2,0,0,0,0,0
MSTRG.4865.2,0,0,0,312,12,0
MSTRG.4865.3,0,0,0,0,192,0
Prupe.7G258300.1_v2.0.a1,114,41,55,66,78,114
Prupe.4G017000.1_v2.0.a1,4,6,0,23,18,10
Prupe.7G060400.3_v2.0.a1,0,0,0,0,0,0
MSTRG.17515.2,1158,842,883,2546,1327,1451
Prupe.4G048000.3_v2.0.a1,0,0,0,0,0,0
Prupe.7G260900.1_v2.0.a1,233,151,203,524,772,355
MSTRG.19660.1,93,11,0,7,70,83
Prupe.1G475500.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G173400.2_v2.0.a1,277,163,202,0,201,198
Prupe.6G322100.1_v2.0.a1,9,10,9,36,29,18
Prupe.7G269000.4_v2.0.a1,0,0,0,0,0,0
Prupe.1G336900.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G057500.2_v2.0.a1,25,4,137,85,348,68
Prupe.2G229100.1_v2.0.a1,1149,830,814,2866,3311,1559
Prupe.6G198700.3_v2.0.a1,49,0,0,149,50,0
MSTRG.19223.1,0,0,48,424,504,150
Prupe.6G023700.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G309200.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G254800.1_v2.0.a1,797,575,509,2341,2719,1209
Prupe.6G055700.1_v2.0.a1,1795,1184,1249,4299,5049,2106
Prupe.1G574700.3_v2.0.a1,0,0,0,0,0,3
Prupe.6G269400.1_v2.0.a1,2053,1542,1487,1234,1518,618
Prupe.1G095300.20_v2.0.a1,3,0,0,0,0,0
Prupe.6G049600.1_v2.0.a1,60,39,35,1557,1885,850
Prupe.8G121300.1_v2.0.a1,0,0,0,4,3,0
Prupe.3G096100.2_v2.0.a1,698,401,442,475,608,153
MSTRG.18361.10,21,4,8,6,13,113
Prupe.5G110500.1_v2.0.a1,1606,831,965,2097,2457,1107
Prupe.2G228500.1_v2.0.a1,0,0,0,2,0,0
Prupe.3G205100.2_v2.0.a1,4117,2477,2749,4009,5125,2187
Prupe.1G511900.1_v2.0.a1,161,49,108,190,347,104
Prupe.3G247200.1_v2.0.a1,0,0,0,0,0,0
MSTRG.5290.2,219,119,119,243,245,0
Prupe.4G081700.2_v2.0.a1,38,0,93,72,119,0
MSTRG.14924.5,13,16,5,74,74,71
Prupe.3G022000.1_v2.0.a1,22,4,4,7,0,6
Prupe.3G110700.1_v2.0.a1,5,7,0,0,0,0
Prupe.4G156500.3_v2.0.a1,0,0,0,0,0,116
Prupe.5G146000.1_v2.0.a1,15,19,0,0,0,0
Prupe.2G160100.2_v2.0.a1,18,9,8,10,19,9
Prupe.5G006900.1_v2.0.a1,3242,2114,2150,7714,9369,4125
Prupe.4G289300.1_v2.0.a1,7,4,3,22,23,17
Prupe.4G130100.1_v2.0.a1,0,0,0,0,0,0
Prupe.6G040800.12_v2.0.a1,0,0,0,10,33,0
Prupe.2G251700.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G050000.1_v2.0.a1,5379,3633,3780,9109,10681,4424
MSTRG.19601.1,10,6,6,17,18,5
Prupe.2G320100.7_v2.0.a1,14,75,54,321,874,341
MSTRG.7878.8,120,0,0,13,111,145
Prupe.4G201200.1_v2.0.a1,669,463,426,983,1055,642
Prupe.1G485100.2_v2.0.a1,0,0,0,0,0,0
Prupe.8G182700.1_v2.0.a1,543,322,250,622,1157,357
Prupe.5G014100.1_v2.0.a1,273,191,203,288,333,175
Prupe.4G190000.3_v2.0.a1,0,0,0,0,0,0
MSTRG.46.2,0,8,6,0,0,12
Prupe.7G162700.5_v2.0.a1,55,0,182,0,0,0
Prupe.7G021400.1_v2.0.a1,480,349,366,776,1057,445
Prupe.6G168500.1_v2.0.a1,488,475,210,468,191,75
Prupe.3G145600.1_v2.0.a1,3,0,0,2,0,5
MSTRG.412.2,88,27,103,147,96,158
Prupe.3G025200.6_v2.0.a1,1,1,5,4,17,0
MSTRG.6877.4,7,3,9,0,146,0
Prupe.5G161300.1_v2.0.a1,1104,578,654,797,956,432
Prupe.8G062700.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G316300.1_v2.0.a1,24,21,19,46,75,49
Prupe.3G031700.1_v2.0.a1,287,236,227,153,202,93
MSTRG.5419.1,4,0,0,37,14,16
Prupe.3G101200.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G077500.1_v2.0.a1,255,164,142,449,584,248
MSTRG.15676.5,1,0,0,33,0,66
MSTRG.15676.4,0,122,0,110,1063,109
MSTRG.2326.2,313,220,187,520,606,333
MSTRG.2326.3,3,0,4,47,172,2
Prupe.1G249700.4_v2.0.a1,0,0,0,270,358,0
Prupe.6G053800.3_v2.0.a1,0,0,0,0,3,0
Prupe.3G046200.2_v2.0.a1,59,17,8,8,36,49
Prupe.6G004600.1_v2.0.a1,6,0,0,5,0,0
Prupe.2G253500.2_v2.0.a1,37,0,72,64,21,96
Prupe.2G030400.1_v2.0.a1,178,69,15,1474,2015,883
Prupe.1G119300.2_v2.0.a1,3,1,0,4,9,17
Prupe.2G226700.1_v2.0.a1,4,0,0,0,3,2
MSTRG.5504.1,127,100,89,356,426,184
Prupe.4G181200.6_v2.0.a1,0,0,0,0,0,0
Prupe.7G062400.1_v2.0.a1,84,66,74,121,158,26
MSTRG.2659.4,30,4,15,32,57,8
Prupe.4G187700.2_v2.0.a1,41,32,14,0,0,0
Prupe.8G249600.10_v2.0.a1,0,0,0,0,0,0
Prupe.1G427800.3_v2.0.a1,0,0,0,8,0,7
Prupe.3G230800.1_v2.0.a1,402,224,237,1874,2306,882
Prupe.6G087700.1_v2.0.a1,1077,716,793,2091,2330,1118
MSTRG.10721.1,209,95,200,702,638,370
Prupe.8G086700.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G172800.1_v2.0.a1,0,0,0,0,44,0
Prupe.4G173800.4_v2.0.a1,0,0,0,0,0,0
Prupe.7G266000.1_v2.0.a1,0,49,78,100,69,44
Prupe.3G176200.4_v2.0.a1,0,0,0,0,0,0
Prupe.2G250500.3_v2.0.a1,0,1,0,1,0,1
Prupe.8G072700.5_v2.0.a1,39,96,0,53,86,41
Prupe.1G455100.2_v2.0.a1,260,0,714,909,418,434
Prupe.1G127400.1_v2.0.a1,83,44,49,18,18,8
MSTRG.13741.1,28,38,33,129,211,74
MSTRG.4950.2,0,0,0,63,87,0
Prupe.6G174100.12_v2.0.a1,0,0,0,0,0,0
Prupe.2G038500.1_v2.0.a1,908,524,703,773,904,476
MSTRG.19453.4,276,0,0,8,0,0
MSTRG.19453.5,0,0,0,0,799,84
Prupe.6G270300.1_v2.0.a1,668,389,420,1447,1750,753
Prupe.5G236300.1_v2.0.a1,1075,685,659,56,94,46
Prupe.1G222100.1_v2.0.a1,937,673,646,1320,1449,627
MSTRG.2318.1,4,158,0,98,57,0
Prupe.1G361000.1_v2.0.a1,907,546,570,1914,2362,990
Prupe.4G046800.1_v2.0.a1,0,0,0,1051,1302,487
Prupe.4G072400.1_v2.0.a1,11510,7681,8191,28013,33237,14505
Prupe.7G091300.7_v2.0.a1,61,9,0,7,10,2
Prupe.5G014600.5_v2.0.a1,0,58,0,0,0,16
Prupe.6G262700.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G086300.1_v2.0.a1,93,1,6,1,17,38
Prupe.4G179600.2_v2.0.a1,23,9,33,74,48,15
Prupe.3G299500.1_v2.0.a1,736,383,521,1621,1945,848
Prupe.8G040800.1_v2.0.a1,120,76,94,0,1,0
Prupe.1G559100.1_v2.0.a1,0,0,0,0,0,0
Prupe.6G308300.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G029400.1_v2.0.a1,89,0,38,114,137,46
Prupe.2G153700.1_v2.0.a1,0,0,0,16,3,0
Prupe.8G003600.2_v2.0.a1,0,0,0,56,118,13
Prupe.3G197000.1_v2.0.a1,60,40,50,22,10,0
MSTRG.11483.3,71,41,22,61,287,135
Prupe.6G340300.1_v2.0.a1,476,283,331,42,69,34
Prupe.4G071900.1_v2.0.a1,0,0,0,0,0,0
Prupe.4G112000.1_v2.0.a1,732,406,372,815,847,370
Prupe.3G117200.2_v2.0.a1,0,0,0,9,25,0
MSTRG.7399.1,148,76,72,8,4,4
Prupe.8G063700.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G095400.2_v2.0.a1,0,0,0,0,0,0
Prupe.4G264100.1_v2.0.a1,265,171,182,513,609,315
Prupe.6G288800.1_v2.0.a1,0,0,0,7,7,0
Prupe.7G108300.1_v2.0.a1,0,0,0,0,0,0
MSTRG.3072.2,41,56,25,13,114,20
MSTRG.4745.1,0,0,0,932,1076,2
Prupe.1G434400.1_v2.0.a1,1723,1035,1057,3871,4283,1884
Prupe.2G009100.2_v2.0.a1,114,0,0,51,212,69
Prupe.1G382200.1_v2.0.a1,126,111,0,55,18,33
Prupe.1G242200.1_v2.0.a1,851,458,380,1156,1360,621
Prupe.5G009300.2_v2.0.a1,82,12,8,26,289,12
Prupe.1G210200.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G086000.1_v2.0.a1,894,641,712,1673,1915,836
MSTRG.13100.2,0,0,0,330,866,692
MSTRG.6782.1,0,21,0,350,319,287
Prupe.2G324600.2_v2.0.a1,78,60,0,97,172,93
Prupe.8G257900.1_v2.0.a1,128,133,73,204,272,141
Prupe.5G158500.3_v2.0.a1,160,58,45,0,14,15
Prupe.8G267800.2_v2.0.a1,43,0,0,0,0,23
Prupe.2G231200.6_v2.0.a1,0,0,0,0,0,0
Prupe.8G160800.1_v2.0.a1,4636,2944,3043,9037,10933,4869
Prupe.6G206400.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G154500.6_v2.0.a1,0,0,0,0,35,17
Prupe.4G239400.1_v2.0.a1,4190,2500,2676,2228,2669,1151
Prupe.3G248400.2_v2.0.a1,0,0,0,0,0,0
Prupe.5G113900.2_v2.0.a1,897,451,791,2696,2983,1378
Prupe.1G124900.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G030600.1_v2.0.a1,7,7,13,5,3,3
Prupe.2G065200.1_v2.0.a1,177,135,8,1399,1507,583
Prupe.6G123900.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G126700.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G185100.1_v2.0.a1,31,0,0,0,34,0
Prupe.5G226800.4_v2.0.a1,0,0,28,0,0,0
Prupe.1G140200.1_v2.0.a1,293,178,178,391,453,170
Prupe.2G176600.2_v2.0.a1,217,160,119,121,204,86
Prupe.3G222300.1_v2.0.a1,5,12,5,0,0,3
Prupe.1G556800.1_v2.0.a1,2,3,0,3,0,0
Prupe.1G437200.1_v2.0.a1,313,197,223,7,7,0
MSTRG.17626.1,64,19,43,189,72,118
Prupe.1G389900.8_v2.0.a1,19,19,14,239,447,214
Prupe.2G294900.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G354900.1_v2.0.a1,546,363,411,1029,1197,513
Prupe.8G087400.1_v2.0.a1,705,461,459,599,730,278
Prupe.2G247300.3_v2.0.a1,78,102,76,102,134,69
Prupe.6G336400.1_v2.0.a1,28,7,16,19,57,16
Prupe.7G130200.1_v2.0.a1,1427,816,892,820,945,430
Prupe.4G103000.1_v2.0.a1,101,49,54,1552,1904,833
MSTRG.9255.4,122,97,113,59,21,77
MSTRG.6016.1,72,65,67,96,370,75
MSTRG.9255.1,514,212,272,207,150,43
Prupe.7G167200.1_v2.0.a1,116,56,147,25,18,44
MSTRG.11185.2,12,7,0,32,25,19
Prupe.6G064700.4_v2.0.a1,0,0,0,17,6,0
Prupe.1G001800.3_v2.0.a1,0,3,0,84,130,26
Prupe.5G064800.1_v2.0.a1,10,6,3,0,3,0
Prupe.2G051000.11_v2.0.a1,30,52,38,29,74,0
Prupe.8G099900.1_v2.0.a1,4,0,4,0,1,0
Prupe.2G321900.1_v2.0.a1,0,0,0,0,0,0
Prupe.4G055400.1_v2.0.a1,4,0,13,0,0,0
MSTRG.11784.2,7,58,10,45,82,49
Prupe.8G203500.7_v2.0.a1,0,0,0,0,0,0
Prupe.7G091200.7_v2.0.a1,113,64,0,28,13,0
Prupe.5G004100.1_v2.0.a1,19,7,20,33,20,21
Prupe.2G299200.1_v2.0.a1,168,130,113,320,422,212
Prupe.6G324000.3_v2.0.a1,51,187,208,600,0,457
Prupe.2G009600.1_v2.0.a1,42,48,202,275,231,294
Prupe.3G122400.2_v2.0.a1,0,0,0,21,42,0
Prupe.1G152200.1_v2.0.a1,0,1,0,27,43,19
Prupe.5G115300.1_v2.0.a1,0,0,0,0,267,0
Prupe.1G324700.6_v2.0.a1,153,225,206,330,453,167
Prupe.1G023200.1_v2.0.a1,194,118,164,127,149,78
Prupe.2G180000.1_v2.0.a1,0,0,0,0,0,0
Prupe.7G164700.4_v2.0.a1,24,13,28,49,12,32
Prupe.1G317800.2_v2.0.a1,240,84,117,190,150,102
Prupe.5G142200.5_v2.0.a1,48,116,243,35,43,81
Prupe.6G197700.1_v2.0.a1,8,8,5,10,3,7
Prupe.8G262600.1_v2.0.a1,0,0,0,10,24,5
Prupe.6G172800.2_v2.0.a1,0,0,0,0,0,0
Prupe.4G165400.1_v2.0.a1,110,65,73,361,444,199
Prupe.1G330000.1_v2.0.a1,108,63,116,314,205,130
Prupe.5G094600.1_v2.0.a1,36,41,34,0,0,0
Prupe.1G223900.1_v2.0.a1,165,96,97,8,4,0
Prupe.4G276400.1_v2.0.a1,8,8,0,49,36,16
Prupe.1G380300.1_v2.0.a1,1049,616,618,737,772,441
MSTRG.1155.4,0,46,0,0,0,0
Prupe.1G517500.1_v2.0.a1,167,0,61,88,8,140
Prupe.1G473800.1_v2.0.a1,0,0,72,369,284,316
Prupe.6G351800.7_v2.0.a1,0,0,0,0,0,0
Prupe.4G012800.2_v2.0.a1,0,0,0,0,26,0
Prupe.7G180500.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G229300.1_v2.0.a1,0,0,0,0,0,0
Prupe.7G098500.2_v2.0.a1,0,14,0,40,0,0
Prupe.4G079100.1_v2.0.a1,16,9,14,0,14,7
Prupe.8G179500.4_v2.0.a1,0,0,0,0,0,0
Prupe.2G095300.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G163800.1_v2.0.a1,0,0,0,0,7,0
Prupe.5G207200.2_v2.0.a1,0,0,0,26,0,0
Prupe.2G271000.1_v2.0.a1,738,507,569,279,281,163
Prupe.6G146500.1_v2.0.a1,898,676,624,1410,1636,777
MSTRG.3517.1,3,0,0,326,432,191
Prupe.3G052100.1_v2.0.a1,1077,663,373,1501,1923,952
Prupe.6G054600.1_v2.0.a1,8,3,4,9,6,3
