transcript_id,SRR5219267,SRR5219268,SRR5219269,SRR5219276,SRR5219277,SRR5219278
MSTRG.2633.1,305,306,0,223,170,223
MSTRG.2823.2,157,165,0,120,273,251
MSTRG.2823.3,215,152,0,152,98,82
Pav_sc0002230.1_g100.1.br,0,0,0,0,0,0
Pav_sc0000375.1_g080.1.mk,11700,9806,10026,7183,8570,6502
MSTRG.16962.3,203,211,244,166,205,141
Pav_sc0000990.1_g030.1.br,33,36,21,20,6,10
MSTRG.2592.11,220,318,0,195,236,145
Pav_sc0003189.1_g100.1.br,0,0,0,0,0,0
Pav_sc0000304.1_g150.1.br,1757,1653,1561,1369,1477,1181
MSTRG.6625.2,197,205,220,171,185,190
MSTRG.2592.10,132,96,0,0,45,0
MSTRG.24780.2,714,478,0,334,371,377
Pav_sc0002451.1_g230.1.mk,3,0,0,4,2,1
MSTRG.3694.1,1788,1348,0,1138,1023,1100
MSTRG.332.1,1652,1320,0,1134,1128,1117
MSTRG.496.1,73,116,0,71,51,64
MSTRG.6887.2,94,100,76,171,244,32
Pav_sc0000289.1_g360.1.br,0,0,0,0,0,0
MSTRG.2187.3,0,47,0,31,23,20
MSTRG.6887.1,99,189,225,153,0,270
MSTRG.6887.4,297,312,266,443,466,167
Pav_sc0002695.1_g030.1.br,0,0,0,0,0,0
MSTRG.21914.38,116,201,137,112,79,49
Pav_sc0000099.1_g520.1.mk,2296,2496,2807,2107,2498,2121
MSTRG.1018.1,509,548,0,374,270,380
Pav_sc0012452.1_g010.1.br,0,0,0,0,0,0
Pav_sc0003497.1_g050.1.br,2,8,0,4,5,12
Pav_sc0010679.1_g010.1.br,0,0,0,0,0,0
MSTRG.9133.3,28,106,110,34,123,0
MSTRG.9133.2,136,374,275,112,173,0
MSTRG.9133.1,542,447,322,494,93,366
Pav_sc0001120.1_g020.1.mk,355,140,213,74,227,67
MSTRG.2187.2,82,3,0,4,14,42
MSTRG.11399.2,0,253,695,0,0,0
MSTRG.5076.1,14,24,28,18,19,9
Pav_sc0002273.1_g040.1.mk,0,0,0,0,0,0
Pav_sc0001428.1_g220.1.mk,92,120,96,83,68,58
MSTRG.18134.4,314,257,211,840,124,187
Pav_sc0000205.1_g170.1.mk,15,17,20,32,20,9
Pav_co4044621.1_g010.1.br,9,11,0,8,13,7
Pav_sc0004687.1_g080.1.mk,90,122,134,1336,856,607
Pav_sc0001539.1_g440.1.mk,12,13,6,0,0,2
Pav_sc0000396.1_g300.1.mk,398,331,378,168,232,142
MSTRG.16908.5,362,600,476,583,473,1081
MSTRG.9154.2,7,28,85,40,56,46
MSTRG.9154.3,5,11,14,0,0,0
MSTRG.9154.1,153,76,204,136,138,131
Pav_co4068987.1_g010.1.mk,91,40,0,87,93,61
MSTRG.10081.1,23,59,18,46,21,15
Pav_sc0000464.1_g010.1.br,0,0,0,0,0,0
MSTRG.20376.3,0,0,0,130,876,145
MSTRG.22564.1,0,0,0,0,35,11
MSTRG.20376.1,2202,2419,2300,2425,1454,1599
MSTRG.16889.1,72,51,58,40,86,52
Pav_sc0001429.1_g050.1.br,0,0,0,0,0,0
MSTRG.23304.1,130,117,0,32,25,40
MSTRG.4670.2,270,392,0,524,552,381
Pav_sc0000877.1_g1800.1.br,0,0,0,0,0,0
MSTRG.4670.4,653,1633,0,1615,1886,633
Pav_sc0005937.1_g150.1.br,0,0,0,0,0,0
Pav_sc0001059.1_g130.1.br,0,0,0,0,0,0
Pav_sc0007840.1_g040.1.br,0,0,0,0,0,0
Pav_sc0001248.1_g040.1.mk,154,123,155,68,378,137
MSTRG.3006.2,478,268,0,294,423,406
MSTRG.3006.3,123,177,0,61,157,7
MSTRG.4753.1,930,862,1059,790,854,595
MSTRG.4753.2,51,26,47,26,20,72
Pav_sc0002584.1_g410.1.br,0,0,0,0,0,0
Pav_sc0002141.1_g090.1.mk,8,0,0,17,27,6
Pav_sc0008055.1_g040.1.br,0,0,0,0,0,0
Pav_sc0000396.1_g650.1.mk,1121,1165,1432,1097,1334,1204
MSTRG.18876.2,407,356,274,553,509,350
MSTRG.3737.1,73,104,0,51,33,48
Pav_sc0000700.1_g740.1.mk,98,92,0,0,0,40
Pav_sc0001461.1_g430.1.mk,178,253,191,168,154,66
Pav_sc0011131.1_g010.1.br,0,0,0,0,0,0
MSTRG.23921.1,385,184,0,248,246,116
MSTRG.10805.1,401,312,412,227,299,183
Pav_sc0000864.1_g300.1.br,50,73,63,446,237,119
Pav_sc0000086.1_g290.1.br,0,0,0,0,0,0
MSTRG.16448.1,204,95,166,143,150,201
MSTRG.3701.1,70,67,0,48,35,45
Pav_sc0000467.1_g760.1.mk,0,0,0,0,0,0
Pav_sc0000183.1_g150.1.br,7,9,7,14,10,4
Pav_co4010807.1_g010.1.br,44,45,0,31,52,41
Pav_sc0000095.1_g430.1.mk,864,785,915,825,840,708
Pav_sc0000105.1_g280.1.br,0,0,0,0,0,0
MSTRG.19423.1,21,11,27,5,5,12
MSTRG.14789.1,101,96,75,43,38,37
Pav_sc0003584.1_g050.1.br,45,51,0,26,80,14
Pav_sc0000480.1_g950.1.mk,0,0,0,0,0,0
MSTRG.16448.6,1026,1201,1012,1198,1606,1203
Pav_sc0001454.1_g320.1.br,0,0,0,0,0,0
Pav_sc0000123.1_g370.1.br,0,0,0,0,0,0
MSTRG.21561.1,175,177,159,137,158,80
Pav_sc0000037.1_g220.1.br,0,0,0,0,0,0
MSTRG.9122.1,126,155,167,98,148,54
MSTRG.9122.2,0,0,38,0,0,53
Pav_sc0001502.1_g140.1.mk,0,0,0,0,0,0
Pav_sc0001988.1_g100.1.br,0,0,0,0,0,0
Pav_sc0001520.1_g010.1.br,4375,3646,0,675,1099,1777
Pav_sc0000697.1_g210.1.mk,0,0,0,0,0,0
Pav_sc0001222.1_g240.1.br,0,0,0,0,0,0
Pav_sc0001535.1_g110.1.br,0,0,0,0,0,0
Pav_sc0002222.1_g010.1.br,0,0,0,0,0,0
Pav_sc0000021.1_g080.1.br,0,0,0,0,0,0
MSTRG.3731.1,262,208,0,87,134,149
Pav_sc0003292.1_g030.1.mk,275,248,0,135,155,210
Pav_sc0004795.1_g020.1.br,0,0,0,0,0,0
Pav_sc0001026.1_g090.1.br,0,0,0,0,0,0
MSTRG.2526.1,25,31,0,46,22,40
Pav_sc0000071.1_g930.1.mk,72,50,112,18,58,34
MSTRG.725.3,47,45,0,65,69,73
Pav_sc0000311.1_g790.1.br,0,0,0,0,0,0
Pav_sc0000045.1_g490.1.mk,24,25,27,23,46,34
Pav_sc0000893.1_g440.1.mk,0,0,9,0,1,0
MSTRG.8332.2,0,2663,846,3198,0,0
MSTRG.8332.1,28503,28582,28646,24313,27611,21345
MSTRG.13567.2,58,59,256,44,61,40
MSTRG.3074.1,320,233,0,59,89,136
Pav_sc0009617.1_g010.1.br,92,120,0,71,61,50
Pav_sc0000037.1_g520.1.mk,0,0,0,0,0,42
MSTRG.20703.1,772,1193,808,725,746,388
Pav_sc0000908.1_g240.1.mk,14,16,0,7,8,5
Pav_sc0002668.1_g140.1.br,0,2,0,0,0,0
Pav_sc0000054.1_g250.1.mk,115,112,102,90,60,64
Pav_sc0003874.1_g030.1.br,0,0,0,0,0,0
MSTRG.23426.2,1497,1261,0,1199,1402,629
Pav_sc0009406.1_g010.1.br,0,0,0,0,0,0
Pav_sc0004218.1_g060.1.br,0,0,0,0,0,0
Pav_sc0000293.1_g060.1.mk,490,442,666,301,528,479
MSTRG.15135.7,262,302,150,161,0,17
MSTRG.15135.6,41,75,23,67,54,29
MSTRG.15135.5,53,32,31,49,32,49
MSTRG.5046.1,3870,3022,3582,2846,3074,2621
MSTRG.13089.1,26,43,23,22,26,24
MSTRG.15135.2,358,331,518,331,361,350
MSTRG.15648.4,906,689,630,332,146,99
Pav_sc0001077.1_g390.1.mk,2612,2348,3013,2450,2804,2683
Pav_sc0009511.1_g010.1.br,3,0,0,8,5,4
Pav_sc0000105.1_g320.1.br,0,0,0,0,0,0
MSTRG.13489.2,937,529,756,927,992,303
MSTRG.15135.8,0,116,51,29,140,33
Pav_sc0000108.1_g630.1.mk,0,0,0,6,5,0
MSTRG.11197.1,85,102,58,106,85,23
Pav_sc0000030.1_g1010.1.mk,0,57,0,0,26,0
MSTRG.23554.3,69,3095,0,386,0,0
Pav_sc0000164.1_g290.1.mk,0,0,0,0,0,0
Pav_sc0002862.1_g220.1.mk,0,0,0,0,0,0
Pav_sc0001251.1_g370.1.br,4,4,6,0,0,0
MSTRG.7838.2,2975,2447,2421,195,416,484
Pav_sc0003614.1_g040.1.mk,687,645,0,490,519,492
MSTRG.19860.3,370,505,356,1072,1149,1078
Pav_sc0003258.1_g050.1.br,12,21,0,40,63,41
MSTRG.8249.1,198,186,195,240,270,271
MSTRG.22013.1,933,841,1010,715,912,553
MSTRG.22821.3,811,680,0,0,5671,0
Pav_sc0005979.1_g010.1.br,8,0,0,0,7,11
MSTRG.10389.8,220,224,253,218,181,137
Pav_sc0001710.1_g1570.1.mk,259,245,233,180,241,137
Pav_sc0001181.1_g650.1.mk,0,0,0,0,0,0
Pav_sc0000624.1_g060.1.mk,6,6,8,0,0,4
MSTRG.10389.3,109,150,121,93,75,123
MSTRG.10389.2,111,85,95,86,83,115
MSTRG.6940.2,32,98,15,0,227,0
MSTRG.10389.7,1,12,201,0,54,77
MSTRG.10389.6,17,19,10,132,97,4
MSTRG.10389.5,198,70,50,257,0,0
Pav_sc0005132.1_g050.1.mk,0,3,0,0,0,0
Pav_sc0000496.1_g570.1.br,0,0,2,0,0,0
MSTRG.23377.3,0,866,0,0,0,0
Pav_sc0001856.1_g150.1.br,0,0,0,0,0,0
MSTRG.20876.1,29,30,52,24,45,20
Pav_sc0000830.1_g140.1.br,28,32,37,132,145,158
MSTRG.3512.1,248,253,0,130,115,107
Pav_sc0000503.1_g930.1.br,0,0,0,0,0,0
Pav_sc0000416.1_g070.1.mk,0,0,0,0,0,0
Pav_co4000355.1_g010.1.mk,23,30,0,14,26,15
Pav_sc0001539.1_g260.1.br,0,0,0,0,0,0
Pav_sc0000756.1_g190.1.mk,0,0,0,0,0,0
Pav_sc0001476.1_g180.1.mk,0,0,0,0,0,0
MSTRG.17967.1,626,550,760,449,502,468
MSTRG.24732.1,476,725,0,607,505,246
Pav_sc0001883.1_g020.1.mk,0,0,0,0,0,0
Pav_sc0001725.1_g100.1.mk,0,0,0,0,0,0
MSTRG.24303.2,117,428,0,40,133,108
Pav_sc0000816.1_g330.1.br,7,10,6,7,3,4
MSTRG.17967.3,0,106,0,39,0,0
MSTRG.5078.1,607,560,636,649,696,615
MSTRG.6564.3,150,196,152,241,144,277
MSTRG.5078.3,1164,1047,1116,1166,1142,1111
MSTRG.6018.6,41,144,51,54,28,3
MSTRG.7968.1,7,11,6,13,14,29
MSTRG.6018.4,224,166,265,139,130,151
MSTRG.6018.5,41,40,53,57,107,0
MSTRG.6018.2,597,485,591,376,233,324
MSTRG.6018.3,36,0,0,0,123,0
Pav_sc0000212.1_g1280.1.mk,678,550,0,421,643,683
Pav_sc0002264.1_g150.1.mk,0,0,0,0,0,0
Pav_sc0000095.1_g080.1.mk,4,1,1,2,1,1
MSTRG.22984.2,1365,1275,0,1088,996,658
MSTRG.12704.1,251,191,209,126,109,81
Pav_co4016511.1_g010.1.br,0,0,0,0,0,0
Pav_sc0002125.1_g100.1.mk,0,3,19,8,0,0
Pav_sc0000099.1_g330.1.mk,10934,9863,11727,9166,9840,8759
Pav_sc0000554.1_g1870.1.mk,0,0,0,0,0,0
Pav_sc0002690.1_g170.1.br,0,0,0,0,0,0
Pav_sc0000869.1_g560.1.br,0,0,0,3,0,0
MSTRG.19190.1,1239,1374,1172,1032,781,660
Pav_sc0001797.1_g410.1.mk,9221,8025,11212,7726,11072,9852
Pav_sc0000124.1_g100.1.mk,0,21,2,4,11,1
MSTRG.14704.2,106,156,131,171,237,0
Pav_sc0000561.1_g010.1.mk,128,137,0,127,82,43
Pav_sc0000843.1_g150.1.br,0,0,0,0,0,0
Pav_sc0000430.1_g110.1.br,0,0,0,0,0,0
MSTRG.21464.1,34,47,33,34,32,13
MSTRG.7385.1,738,609,735,641,707,608
MSTRG.7385.2,238,94,200,129,103,54
MSTRG.7385.3,47,329,200,49,65,0
MSTRG.7385.4,214,347,412,153,265,429
MSTRG.7385.5,357,287,144,166,132,269
MSTRG.11867.1,326,303,313,111,176,252
MSTRG.14008.2,2095,2141,2312,1945,1675,1652
MSTRG.2473.1,16,15,0,30,55,39
MSTRG.4540.1,88,34,0,55,34,55
Pav_sc0001341.1_g490.1.mk,306,220,59,29,9,13
MSTRG.22170.2,0,561,770,720,789,0
MSTRG.22170.3,0,149,0,0,0,344
Pav_sc0001105.1_g120.1.br,0,0,0,0,0,0
Pav_sc0004852.1_g060.1.br,0,0,3,0,0,0
Pav_sc0000638.1_g300.1.br,0,0,4,0,0,0
Pav_sc0001255.1_g020.1.mk,2,0,0,5,3,1
Pav_sc0000103.1_g1970.1.mk,0,9,0,6,0,4
Pav_sc0000334.1_g350.1.br,0,0,0,0,1,0
Pav_sc0000017.1_g1240.1.mk,307,458,591,285,139,584
MSTRG.21952.2,1299,1245,2002,1440,1593,1672
Pav_sc0001341.1_g570.1.mk,317,377,366,440,578,409
Pav_sc0003135.1_g1070.1.mk,17,20,19,12,19,9
Pav_sc0002025.1_g060.1.br,0,0,0,0,0,0
Pav_sc0000257.1_g1200.1.br,106,150,171,79,114,62
MSTRG.3646.2,0,0,0,105,0,0
MSTRG.6512.3,693,257,529,149,84,248
MSTRG.6512.2,214,134,264,32,138,0
Pav_sc0000174.1_g630.1.mk,0,0,0,0,0,0
MSTRG.4382.1,238,256,0,112,115,118
Pav_sc0003851.1_g060.1.br,0,0,0,0,0,0
Pav_sc0000042.1_g480.1.mk,0,0,0,0,0,0
Pav_sc0000323.1_g720.1.br,4,7,0,2,0,0
Pav_sc0000229.1_g300.1.mk,190,138,407,90,48,26
Pav_sc0000890.1_g1470.1.mk,968,479,964,516,631,676
Pav_sc0000503.1_g950.1.br,0,0,0,0,0,0
Pav_sc0011505.1_g010.1.mk,0,0,0,0,0,0
Pav_sc0004290.1_g140.1.mk,1976,1606,1834,1445,1528,1434
MSTRG.7724.2,12552,11397,12944,13057,13840,12507
MSTRG.7840.1,488,358,521,358,331,320
MSTRG.16307.7,139,0,147,108,43,24
MSTRG.16307.6,33,0,214,105,148,181
MSTRG.16307.5,354,484,316,178,321,20
MSTRG.16307.4,354,561,387,249,281,254
MSTRG.16307.3,282,388,394,213,310,178
MSTRG.16307.2,515,393,363,300,535,291
Pav_sc0004531.1_g100.1.br,8,7,0,2,4,2
Pav_sc0001786.1_g240.1.mk,8,0,14,0,14,0
Pav_sc0000482.1_g310.1.br,0,0,0,0,0,4
Pav_sc0006460.1_g010.1.mk,1,1,0,1,1,1
Pav_co4059939.1_g010.1.br,5,5,0,0,5,0
Pav_sc0000183.1_g140.1.br,0,0,4,0,0,0
MSTRG.2616.1,1067,985,0,944,788,372
Pav_sc0000061.1_g120.1.mk,0,0,0,0,0,4
MSTRG.2211.1,65,107,0,51,45,26
MSTRG.20924.1,1193,694,1205,1228,892,1185
Pav_sc0000823.1_g280.1.br,2,2,2,4,3,0
MSTRG.9420.1,27,12,15,12,26,24
MSTRG.1147.4,7254,2569,0,841,943,859
Pav_sc0001749.1_g100.1.mk,0,114,160,0,0,0
MSTRG.1147.2,1571,1636,0,662,788,1166
MSTRG.1147.3,1543,2665,0,871,655,361
Pav_sc0000978.1_g020.1.mk,662,1143,1248,680,2152,1838
Pav_sc0002102.1_g170.1.br,0,0,0,0,0,0
MSTRG.20441.9,442,320,407,278,539,326
MSTRG.20441.8,0,486,78,35,4,0
Pav_sc0004252.1_g050.1.br,6,7,0,3,0,0
Pav_sc0000254.1_g1000.1.br,0,0,0,0,0,0
Pav_sc0001580.1_g320.1.mk,0,0,0,0,0,0
MSTRG.20441.2,588,233,335,200,176,224
MSTRG.20441.1,1362,1485,1750,1207,1273,583
MSTRG.20441.7,104,787,0,819,370,425
MSTRG.20441.6,1406,951,1638,738,1190,398
Pav_sc0000464.1_g1050.1.mk,0,0,0,0,0,0
MSTRG.20441.4,424,638,206,540,379,656
Pav_sc0001251.1_g340.1.mk,58,43,75,115,22,46
Pav_sc0003135.1_g750.1.br,0,0,0,0,0,0
Pav_sc0003241.1_g210.1.br,2,0,0,0,2,0
Pav_sc0005636.1_g010.1.br,0,0,0,0,1,0
Pav_sc0001226.1_g210.1.br,44,76,106,40,67,115
MSTRG.21830.1,3370,3182,3599,2261,2723,2276
MSTRG.7836.4,0,0,0,0,121,0
MSTRG.325.2,6,15,0,61,6,0
MSTRG.15568.1,106,89,99,104,109,74
Pav_sc0000531.1_g020.1.mk,0,0,0,0,0,0
MSTRG.7836.3,0,188,235,84,0,0
MSTRG.7836.2,198,95,71,58,61,0
Pav_sc0002685.1_g050.1.br,0,201,0,112,0,0
Pav_co3996655.1_g010.1.br,7,5,0,2,6,4
Pav_sc0000212.1_g550.1.mk,1834,1966,0,1207,1500,1219
MSTRG.391.2,111,121,0,51,97,119
Pav_co4010241.1_g010.1.br,22,20,0,13,14,3
Pav_sc0002389.1_g010.1.mk,20,15,0,16,22,11
Pav_sc0000758.1_g080.1.br,0,0,0,0,0,0
MSTRG.15655.1,0,2616,3512,3048,2923,2295
MSTRG.14838.2,0,0,0,363,0,0
MSTRG.14838.3,938,695,757,764,472,413
Pav_sc0000358.1_g330.1.mk,137,91,99,73,102,89
Pav_sc0004628.1_g060.1.br,0,3,1,0,0,0
MSTRG.7138.2,66,64,85,0,31,47
MSTRG.7138.3,29,20,160,0,24,26
MSTRG.7138.1,1249,1198,1167,1447,1670,1518
Pav_sc0001205.1_g330.1.mk,0,0,0,0,0,0
Pav_sc0001305.1_g480.1.br,0,0,0,0,0,0
MSTRG.1371.2,27418,30927,0,21054,27142,19890
Pav_sc0000058.1_g170.1.br,0,0,0,0,0,0
Pav_sc0006975.1_g030.1.br,0,0,0,0,0,0
Pav_sc0000877.1_g150.1.mk,0,0,15,5,0,0
Pav_sc0001392.1_g180.1.mk,0,0,0,0,0,0
Pav_sc0002098.1_g040.1.br,0,0,0,0,0,0
MSTRG.23188.1,5228,5171,0,3957,4364,3435
Pav_sc0008597.1_g050.1.br,1,1,0,1,1,1
Pav_sc0002859.1_g070.1.br,0,0,0,0,0,0
MSTRG.19593.8,865,197,1629,377,705,216
Pav_sc0001411.1_g700.1.mk,0,0,0,0,0,0
Pav_sc0000629.1_g050.1.mk,305,360,0,660,536,423
MSTRG.23557.1,142,181,0,88,93,99
MSTRG.19593.3,299,82,388,91,135,101
MSTRG.19593.2,153,0,0,276,551,187
Pav_sc0000507.1_g050.1.br,0,0,0,0,0,0
Pav_sc0000207.1_g260.1.br,0,0,0,0,0,0
MSTRG.19593.6,22,49,32,5,3,5
MSTRG.19593.5,12,85,33,17,30,14
MSTRG.695.1,1060,950,0,948,830,810
MSTRG.14120.2,2027,1644,2035,2113,2341,1876
Pav_sc0009024.1_g010.1.br,0,0,0,0,0,0
Pav_sc0001529.1_g110.1.mk,359,337,400,233,266,186
MSTRG.9864.1,113,118,100,85,85,0
MSTRG.1365.1,572,566,0,459,350,354
Pav_sc0001275.1_g200.1.mk,0,22,24,19,0,19
Pav_sc0006018.1_g510.1.mk,0,0,0,0,0,0
MSTRG.15552.2,2464,2448,2404,1892,2661,2114
Pav_sc0000671.1_g110.1.mk,137,46,31,77,47,112
MSTRG.12407.3,71,121,52,105,92,142
Pav_sc0004971.1_g030.1.mk,3,0,0,0,0,1
MSTRG.5725.1,15,25,15,11,7,6
MSTRG.12066.11,3345,3303,2815,2841,2951,2267
Pav_sc0000028.1_g040.1.mk,0,0,0,0,0,6
Pav_sc0001342.1_g070.1.mk,0,0,0,0,73,0
MSTRG.9017.1,481,653,458,514,468,322
Pav_sc0002319.1_g050.1.mk,4,6,8,6,2,9
Pav_sc0011290.1_g020.1.br,0,0,0,0,0,0
Pav_sc0000683.1_g140.1.mk,49,0,0,0,39,0
Pav_sc0004515.1_g050.1.br,0,0,0,0,0,0
MSTRG.10127.1,84,84,63,44,62,33
MSTRG.2171.2,0,8,0,108,96,57
MSTRG.11869.1,45,78,65,125,72,37
Pav_sc0000348.1_g600.1.br,0,0,0,0,2,0
MSTRG.9366.1,67,85,71,20,19,16
MSTRG.23262.1,744,719,0,757,879,720
Pav_sc0001797.1_g440.1.mk,0,37,42,17,19,9
MSTRG.13160.1,139,155,233,196,288,200
MSTRG.13409.1,473,430,679,598,490,588
Pav_sc0000858.1_g140.1.mk,0,7,9,1,0,0
Pav_sc0001084.1_g460.1.mk,548,481,748,610,772,674
Pav_sc0000890.1_g870.1.mk,0,0,6,0,0,0
MSTRG.14961.2,14,26,29,26,45,22
MSTRG.4099.1,131,153,0,40,68,60
Pav_sc0000257.1_g910.1.mk,810,635,1002,767,716,707
MSTRG.7690.3,198,126,128,53,0,29
MSTRG.7690.2,1657,1811,1010,507,346,400
MSTRG.13492.2,86,216,191,192,299,120
MSTRG.13492.5,467,176,242,375,219,206
MSTRG.13492.4,297,172,169,145,196,89
MSTRG.7690.4,213,51,58,102,72,63
MSTRG.2861.2,496,456,0,722,732,821
Pav_sc0000004.1_g030.1.mk,0,0,0,0,0,0
Pav_sc0002122.1_g010.1.br,8,8,0,3,9,3
MSTRG.1090.1,283,337,0,317,321,220
Pav_sc0002862.1_g360.1.br,0,0,0,0,0,0
MSTRG.15782.6,153,34,229,25,47,145
MSTRG.15782.5,137,176,147,120,104,102
MSTRG.15782.4,514,404,323,429,443,317
MSTRG.15782.3,316,464,481,236,455,405
Pav_sc0000138.1_g970.1.mk,30,124,63,86,6,31
Pav_sc0000138.1_g500.1.mk,0,0,0,0,0,0
Pav_sc0000584.1_g320.1.mk,312,229,288,227,164,217
Pav_sc0006060.1_g010.1.br,0,0,0,0,0,0
Pav_sc0000130.1_g490.1.mk,0,0,0,0,0,0
Pav_sc0001080.1_g220.1.mk,189,177,159,138,184,124
MSTRG.15228.3,332,500,625,375,413,223
Pav_sc0002976.1_g010.1.br,7,5,0,9,14,6
MSTRG.21944.1,1283,1342,1771,1246,1693,1271
Pav_sc0000531.1_g110.1.br,0,0,0,0,0,0
Pav_sc0000549.1_g1170.1.br,9,7,9,4,8,6
MSTRG.22249.3,12,73,20,250,146,73
Pav_sc0001911.1_g040.1.br,0,0,0,0,0,0
MSTRG.9007.1,51,54,44,86,85,47
MSTRG.22249.2,203,148,213,799,559,485
MSTRG.22302.1,1467,1448,0,1415,1638,1073
Pav_sc0001801.1_g250.1.br,0,0,0,0,0,0
MSTRG.17173.1,10318,9502,10571,8708,10792,7606
MSTRG.2601.4,0,49,0,0,0,36
Pav_sc0000069.1_g260.1.mk,8028,6397,5887,3737,3209,3134
Pav_sc0002286.1_g020.1.mk,150,106,160,56,91,61
Pav_sc0000148.1_g140.1.br,0,0,0,0,0,0
Pav_sc0001445.1_g180.1.br,1,0,0,0,0,0
Pav_sc0000157.1_g760.1.mk,43,26,42,17,27,35
Pav_sc0000348.1_g750.1.mk,435,391,410,347,433,329
Pav_sc0000017.1_g1420.1.br,0,0,0,0,0,0
MSTRG.15022.2,341,267,286,204,222,209
MSTRG.15022.3,224,204,170,171,258,233
Pav_sc0000553.1_g190.1.mk,279,299,285,345,261,253
MSTRG.15022.1,113,191,270,221,94,76
Pav_sc0001258.1_g470.1.mk,0,0,3,0,0,0
MSTRG.542.1,18,8,0,47,21,23
MSTRG.19184.1,238,120,193,221,147,114
Pav_sc0000143.1_g040.1.mk,1273,1761,482,1477,5100,302
Pav_sc0000295.1_g120.1.mk,11,11,0,9,13,10
Pav_sc0000866.1_g290.1.mk,0,0,0,0,0,0
Pav_sc0000072.1_g730.1.br,0,0,0,0,0,0
MSTRG.18583.2,893,982,834,256,209,324
MSTRG.18583.1,192,52,44,30,24,0
MSTRG.22242.1,684,686,763,653,786,578
MSTRG.23056.6,49,12,0,19,28,27
MSTRG.23056.7,0,0,0,0,0,48
MSTRG.23056.4,146,81,0,114,69,66
Pav_sc0000062.1_g550.1.br,0,0,0,0,0,0
MSTRG.21246.1,532,487,545,326,440,345
MSTRG.17948.1,365,331,392,473,538,407
MSTRG.23056.1,70,37,0,23,21,34
MSTRG.17550.2,6,0,37,43,59,12
MSTRG.17550.3,11,0,0,0,0,43
Pav_sc0000663.1_g200.1.br,0,0,0,0,0,0
Pav_sc0001623.1_g350.1.br,14,11,9,4,9,10
Pav_sc0001020.1_g180.1.br,0,0,0,0,2,0
Pav_co4012623.1_g010.1.mk,353,431,0,1489,1108,572
Pav_sc0000108.1_g940.1.br,0,0,0,0,0,0
Pav_sc0001580.1_g370.1.mk,3345,2844,3160,3639,3366,2470
Pav_sc0012008.1_g010.1.mk,82,89,0,36,50,33
MSTRG.8528.1,10,0,0,0,0,194
MSTRG.8528.3,2996,227,0,1927,1066,0
MSTRG.1857.1,390,265,0,309,191,228
Pav_sc0002919.1_g010.1.mk,53,67,0,43,18,24
Pav_sc0001183.1_g020.1.br,133,109,96,116,91,83
Pav_sc0006018.1_g210.1.mk,140,163,157,160,194,130
MSTRG.11663.1,0,200,125,0,0,0
MSTRG.23064.4,624,31,0,324,318,0
Pav_sc0001081.1_g090.1.br,1,0,0,0,0,0
Pav_sc0000815.1_g480.1.br,0,0,0,0,0,0
MSTRG.17163.1,317,424,479,396,518,380
Pav_sc0000040.1_g900.1.br,0,0,0,0,0,0
Pav_sc0000305.1_g130.1.br,0,0,0,0,0,0
Pav_sc0001080.1_g1010.1.mk,90,49,97,134,70,737
Pav_sc0000146.1_g390.1.mk,1827,1633,0,887,949,737
Pav_sc0012590.1_g010.1.mk,0,0,0,1,0,0
Pav_sc0000038.1_g120.1.mk,0,0,0,0,0,0
Pav_sc0002625.1_g190.1.br,0,0,0,0,0,0
Pav_sc0001615.1_g050.1.mk,2866,2730,0,2678,2392,1958
Pav_co4031083.1_g010.1.br,4,2,0,0,0,0
Pav_sc0005842.1_g070.1.mk,1256,1160,1169,1891,1375,1301
Pav_sc0002998.1_g120.1.mk,220,288,405,152,196,177
Pav_sc0004169.1_g010.1.br,51,60,0,39,43,43
MSTRG.12965.3,0,0,106,0,0,0
MSTRG.12965.2,387,0,206,0,0,0
Pav_sc0000549.1_g1200.1.mk,225,462,454,1778,1263,697
Pav_sc0000028.1_g760.1.mk,47,261,297,235,403,122
MSTRG.14571.1,237,281,307,216,210,195
Pav_sc0000910.1_g620.1.mk,0,3,3,0,15,0
MSTRG.20576.1,611,631,941,473,730,405
MSTRG.18010.3,0,0,58,0,0,0
MSTRG.18593.3,0,0,0,0,0,76
Pav_sc0000184.1_g020.1.mk,545,406,287,312,321,213
Pav_sc0000263.1_g050.1.br,0,0,0,0,0,0
MSTRG.14452.4,16,33,0,0,0,17
MSTRG.14452.5,20,33,0,0,0,33
MSTRG.8141.1,1960,1812,2182,1464,1490,1230
Pav_co4011939.1_g010.1.br,1,2,0,0,0,3
MSTRG.14452.1,109,122,71,61,45,51
MSTRG.14452.2,94,117,96,49,53,19
MSTRG.14452.3,164,110,219,85,119,31
Pav_sc0000143.1_g600.1.mk,36,51,66,127,111,51
Pav_sc0000093.1_g100.1.mk,0,0,0,0,3,0
MSTRG.20010.1,587,0,0,766,40,340
Pav_sc0000761.1_g350.1.br,0,0,0,0,0,0
Pav_sc0000051.1_g560.1.mk,0,0,0,0,0,0
MSTRG.20010.2,1197,0,0,884,1634,1342
Pav_co4026317.1_g010.1.br,0,0,0,0,0,0
Pav_co4063113.1_g010.1.mk,0,0,0,0,0,0
MSTRG.9202.1,52,28,0,0,20,0
MSTRG.9202.2,14,9,22,10,0,12
MSTRG.9202.3,16,41,20,19,13,0
Pav_sc0000563.1_g140.1.mk,271,196,372,268,384,179
